"Invalid foreign key","Hatalı yabancı anahtar"
"Invalid form type.","Hatalı form tipi."
"Invalid joint fields","Hatalı birleştirilmiş alanlar"
"Invalid store specified","Hatalı mağaza seçildi"
"Invalid type given. String expected","Verilen tip hatalı. Düz metin bekleniyor"
"Joined field with this alias is already declared","Bu takma adla birleştirilen alan zaten var"
"Joint field or attribute expression with this alias is already declared","Bu takma adı ile ortak alan veya özellik ifadesi zaten var"
"Letters","Harf"
"Letters (a-z, A-Z) or Numbers (0-9)","Harfler (a-z, A-Z) veya Rakamlar (0-9)"
"Loaded %d records"," %d kayıt yüklendi"
"Maximum length of attribute code must be less then %s symbols","Özellik kodu içinde %s adetten az sembol kullanılmalı"
"Multiple Select","Çoklu seçme"
"No","Hayır"
"No options found in config node %s"," %s düğümü için seçenekler alınamadı"
"None","Yok"
"Not shared with other products","Diğer ürünlerle paylaşılmasın"
"Problem loading the collection, aborting. Error: %s","Liste okunurken hata oluştu, iptal ediliyor. Hata: %s"
"Problem saving the collection, aborting. Error: %s","Liste kaydedilirken hata oluştu, iptal ediliyor. Hata: %s"
"Required","Zorunlu"
"Saved %d record(s).","%d kayıt işlendi."
"Source model ""%s"" not found for attribute ""%s""","""%s"" için kaynak modeli bulunamadı ""%s"""
"System","Sistem"
"Text Area","Yazı Kutusu ( Büyük )"
"Text Field","Yazı Kutusu"
"The value of attribute ""%s"" must be unique","""%s"" özelliğinin değeri eşsiz olmalıdır"
"The value of attribute ""%s"" must be unique.","""%s"" adlı özelliğin değeri eşsiz olmalıdır."
"This attribute is used in configurable products","Bu özellik ayarlalabilir ürünlerde kullanıldı"
"URL","URL"
"Unique Value","Eşsiz Değer"
"Unique Value (not shared with other products)","Eşsiz Değer (diğer ürünlerle paylaşılmasın)"
"Unknown parameter","Bilinmeyen parametre"
"Values Required","Girilmesi zorunlu değerler"
"Wrong attribute group ID","Hatalı özellik grup No"
"Wrong attribute set ID","Hatalı özellik seti No"
"Wrong entity ID","Hatalı varlık No"
"Wrong type definition for %s","%s için hatalı tip belirlendi"
"Yes","Evet"
"Yes/No","Evet/Hayır"
