"Tax Rules","BTW-regels"
"Tax Section","Sectie BTW"
"Tax Titles","BTW namen"
"Tax rate cannot be removed. It exists in tax rule","BTW tarief kan niet worden verwijderd. Het wordt gebruikt in een BTW regel."
"Tax rates at the same priority are added, others are compounded.","BTW-tarieven met dezelfde prioriteit worden opgeteld, andere worden gecombineerd."
"The tax class has been deleted.","Dit BTW percentage is verwijderd"
"The tax class has been saved.","Dit BTW percentage is opgeslagen"
"The tax rate has been deleted.","Dit BTW percentage is verwijderd"
"The tax rate has been imported.","Dit BTW percentage is geimporteerd"
"The tax rate has been saved.","Het BTW percentage is opgeslagen"
"The tax rule has been deleted.","De BTW regel is verwijderd"
"This class no longer exists","Deze tariefgroep bestaat niet meer"
"This rule no longer exists","Deze regel bestaat niet meer"
"This rule no longer exists.","Deze regel bestaat niet meer"
"Total","Totaal"
"Unit Price","Stuksprijs"
"Warning tax configuration can result in rounding errors","Warning tax configuration can result in rounding errors"
"Warning tax configuration can result in unexpected FPT prices on applicable devices","Warning tax configuration can result in unexpected FPT prices on applicable devices"
"Warning tax discount configuration might result in different discounts than a customer might expect","Warning tax discount configuration might result in different discounts than a customer might expect"
"Whether catalog prices entered by admin include tax.","Geef aan of de catalogusprijzen door de beheerder inclusief BTW worden ingevoerd."
"Whether shipping amounts entered by admin or obtained from gateways include tax.","Worden verzendkosten ingevoerd inclusief BTW"
"Yes","Ja"
"You cannot delete this tax class as it is used for %d customer groups.","U kunt deze tariefgroep niet verwijderen omdat hij nog gebruikt wordt bij %d klantengroepen."
"You cannot delete this tax class as it is used for %d products.","U kunt deze tariefgroep niet verwijderen omdat hij nog gebruikt wordt voor %d producten."
"You cannot delete this tax class as it is used in Tax Rules. You have to delete the rules it is used in first.","U kunt deze tariefgroep niet verwijderen omdat hij nog gebruikt wordt in BTW-regels. U moet eerst de regels verwijderen waarin hij wordt gebruikt."
"Zip code should not contain characters other than digits.","Zip code should not contain characters other than digits."
"Zip/Post Code","Postcode"
"Zip/Post is Range","Postcodereeks"
"for store(s)","for store(s)"
