"Return HTML Version","Return HTML Version"
"Save As","Opslaan als"
"Save Newsletter","Nieuwsbrief opslaan"
"Save Template","Template opslaan"
"Save and Resume","Save and Resume"
"Selected problem subscribers have been unsubscribed.","Selected problem subscribers have been unsubscribed."
"Selected problems have been deleted.","Selected problems have been deleted."
"Sender","Afzender"
"Sender Email","E-mail afzender"
"Sender Name","Naam afzender"
"Sending","Bezig met verzenden"
"Sent","Verzonden"
"Sign Up for Our Newsletter:","Sign Up for Our Newsletter:"
"Sign up for our newsletter","Abonneer u op onze nieuwsbrief"
"Sorry, but administrator denied subscription for guests. Please <a href=""%s"">register</a>.","Sorry, but administrator denied subscription for guests. Please <a href=""%s"">register</a>."
"Start","Start"
"Status","Status"
"Store","Winkel"
"Store View","Winkelzicht"
"Subject","Onderwerp"
"Submit","Bevestig"
"Subscribe","Inschrijven"
"Subscribed","Geabonneerd"
"Subscriber","Abonnee"
"Subscribers","Abonnees"
"Subscribers From","Abonnees van"
"Subscription Options","Abonnement-opties"
"Success Email Sender","Succes e-mail afzender"
"Success Email Template","Succes e-mail template"
"Template Content","Template inhoud"
"Template Information","Template informatie"
"Template Name","Template naam"
"Template Styles","Sjabloon Stijlen"
"Template Subject","Template onderwerp"
"Template Type","Template soort"
"Thank you for your subscription.","Thank you for your subscription."
"The subscription has been removed.","The subscription has been removed."
"The subscription has been saved.","The subscription has been saved."
"There was a problem with the subscription.","There was a problem with the subscription."
"There was a problem with the subscription: %s","Er was een probleem met het abonnement: %s"
"There was a problem with the un-subscription.","Er was een probleem met het uitschrijven"
"This email address is already assigned to another user.","This email address is already assigned to another user."
"Type","Type"
"Unconfirmed","Unconfirmed"
"Unsubscribe","Uitschrijven"
"Unsubscribe Selected","Uitschrijven geselecteerd"
"Unsubscribed","Uitgeschreven"
"Unsubscription Email Sender","Afzender e-mail uitschrijving"
"Unsubscription Email Template","Template e-mail uitschrijving"
"View Newsletter","Nieuwsbrief bekijken"
"Website","Website"
"You have been unsubscribed.","You have been unsubscribed."
"Your subscription has been confirmed.","Your subscription has been confirmed."
